timestamp,edges_intersection_rate,lci_intersection_rate,median_intersection_rate,uci_intersection_rate,matched_paths,total_paths
20200302,0.9920599097677973,0.9464010694765475,0.9920599097677973,1.0,2667.5,2686.5
20200304,0.9956557926966816,0.9553000806902001,0.9956557926966816,1.0,2699.0,2719.5
20200309,0.9728917532974909,0.8977154705594766,0.9728917532974909,0.9972749008457771,2636.0,2702.5
20200310,0.9969795952287688,0.9638332584284031,0.9969795952287688,1.0,2722.5,2765.0
20200311,0.9961863532127371,0.9511174651942214,0.9961863532127371,1.0,2704.5,2718.0
20200312,0.993666172611998,0.9463350593818826,0.993666172611998,1.0,2641.5,2682.5
20200315,0.9548931771842488,0.8940322407058205,0.9548931771842488,0.9925817362162368,2502.0,2646.0
20200316,0.9920279857379946,0.9600620538781356,0.9920279857379946,1.0,2625.5,2684.0
20200318,0.9838004691937277,0.9300082593093816,0.9838004691937277,0.998714431041299,2589.5,2614.5
20200323,0.9334088946250493,0.8740882787134387,0.9334088946250493,0.9678693456234457,2575.5,2770.0
20200324,0.9996609446648359,0.9667617414382004,0.9996609446648359,1.0,2765.0,2795.5
20200325,0.9989542078137701,0.9478988373543592,0.9989542078137701,1.0,2684.5,2703.5
20200326,0.9986199090553625,0.9600333541381187,0.9986199090553625,1.0,2647.5,2662.5
20200329,0.9869636382953293,0.9199694336754902,0.9869636382953293,1.0,2571.5,2626.0
20200330,0.994651267783286,0.9477433361553658,0.994651267783286,1.0,2625.0,2645.0
20200401,0.9862808630883491,0.9328818463586175,0.9862808630883491,1.0,2586.0,2614.0
20200406,0.9408022292386453,0.8690975072463768,0.9408022292386453,0.9906688741888879,2488.5,2631.0
20200407,0.9995948766289011,0.9698174686685402,0.9995948766289011,1.0,2575.0,2583.5
20200408,0.9990002736880681,0.9658389440601854,0.9990002736880681,1.0,2600.5,2604.0
20200409,0.995026945317832,0.959208732503114,0.995026945317832,1.0,2563.5,2596.5
20200412,0.9850036319348708,0.9419531023435018,0.9850036319348708,1.0,2510.5,2587.5
20200413,0.9960639713454522,0.9630584257503617,0.9960639713454522,1.0,2574.5,2639.0
20200415,0.9883908539645221,0.9274818090812652,0.9883908539645221,1.0,2580.5,2617.5
20200420,0.9619275058769129,0.8762777348194682,0.9619275058769129,0.9996134435586371,2515.0,2626.0
20200421,0.9987090055183359,0.9579370152088039,0.9987090055183359,1.0,2564.5,2579.0
20200422,0.999569661506555,0.9638904032139154,0.999569661506555,1.0,2557.5,2572.5
20200423,0.996088057677373,0.945274307047701,0.996088057677373,1.0,2629.5,2662.5
20200426,0.9493670406019372,0.8664962823227247,0.9493670406019372,0.988625545307604,2466.0,2629.5
20200427,0.9988335677710357,0.9588283521265513,0.9988335677710357,1.0,2594.5,2609.5
20200429,0.996353910913534,0.9603463582062175,0.996353910913534,1.0,2565.0,2581.5
20200504,0.9590906291922692,0.8898921319558111,0.9590906291922692,0.9926737965915886,2574.5,2677.0
20200505,0.998829993412012,0.9423972382289393,0.998829993412012,1.0,2599.0,2606.0
20200506,0.9746824423815528,0.9271133326224232,0.9746824423815528,0.9950981645404343,2450.5,2531.0
20200507,0.9992517478800222,0.965438170669392,0.9992517478800222,1.0,2526.0,2538.5
20200510,0.9640360738042311,0.8845555381553082,0.9640360738042311,0.996716623125704,2474.5,2568.5
20200511,0.989323701481692,0.9400030970313383,0.989323701481692,1.0,2581.0,2642.5
20200513,0.9843107483253664,0.932091997795049,0.9843107483253664,1.0,2535.0,2605.0
20200518,0.9588872760294305,0.8798423320459131,0.9588872760294305,0.9963958587956572,2463.5,2575.5
20200519,1.0,0.9660263686011318,1.0,1.0,2575.5,2577.0
20200520,0.9991848997807,0.9507404213478152,0.9991848997807,1.0,2571.5,2594.0
